_id,id,brand,model,description,color,date_of_purchase,available
5f9d1b8134a56350589e1546,3047,false,Starcraft  Allstar 27,false,white,2001-06-20T18:30:00.000Z,true
5f9d1b8134a56350589e1547,3048,ford,escape,like new,silver,2012-03-14T18:30:00.000Z,true
5f9d1b8134a56350589e1548,3049,chrysler,200 limited,false,white,2018-10-10T18:30:00.000Z,false
5f9d1b8134a56350589e1549,3050,ford,focus s sedan,false,silver,2002-09-03T18:30:00.000Z,true
5f9d1b8134a56350589e154a,3051,subaru,forester,excellent,false,2015-10-04T18:30:00.000Z,true
5f9d1b8134a56350589e154b,3052,audi,a4,false,false,2003-08-26T18:30:00.000Z,false
5f9d1b8134a56350589e154c,3053,ford,escape xlt,good,brown,2011-06-10T18:30:00.000Z,true
5f9d1b8134a56350589e154d,3054,ford,transit,false,false,2001-05-23T18:30:00.000Z,false
5f9d1b8134a56350589e154e,3055,jeep,commander,false,false,2018-10-15T18:30:00.000Z,false
5f9d1b8134a56350589e154f,3056,honda,cr-v,false,false,2013-01-05T18:30:00.000Z,false
5f9d1b8134a56350589e1550,3057,ford,bronco,fair,black,2007-02-11T18:30:00.000Z,true
5f9d1b8134a56350589e1551,3058,nissan,titan,false,false,2004-01-18T18:30:00.000Z,true
5f9d1b8134a56350589e1552,3059,kia,optima,good,false,2008-04-09T18:30:00.000Z,false
5f9d1b8134a56350589e1553,3060,nissan,sentra,false,black,2012-05-28T18:30:00.000Z,false
5f9d1b8134a56350589e1554,3061,toyota,scion xb,good,blue,2014-02-09T18:30:00.000Z,false
5f9d1b8134a56350589e1555,3062,ford,ranger,good,false,2015-02-14T18:30:00.000Z,true
5f9d1b8134a56350589e1556,3063,dodge,caravan/grand caravan,false,white,2015-03-15T18:30:00.000Z,false
5f9d1b8134a56350589e1557,3064,dodge,grand caravan,excellent,white,2013-09-05T18:30:00.000Z,false
5f9d1b8134a56350589e1558,3065,ford,expedition,fair,blue,2016-11-24T18:30:00.000Z,false
5f9d1b8134a56350589e1559,3066,kia,optima,excellent,false,2007-01-19T18:30:00.000Z,false
5f9d1b8134a56350589e155a,3067,ram,1500,excellent,false,2009-05-03T18:30:00.000Z,false
5f9d1b8134a56350589e155b,3068,chevrolet,avalanche z71,false,false,2010-03-02T18:30:00.000Z,false
5f9d1b8134a56350589e155c,3069,ford,f-150,good,green,2016-10-14T18:30:00.000Z,false
5f9d1b8134a56350589e155d,3070,hyundai,elantra gt,false,false,2015-09-19T18:30:00.000Z,false
5f9d1b8134a56350589e155e,3071,ford,f150,good,false,2017-05-07T18:30:00.000Z,false
5f9d1b8134a56350589e155f,3072,buick,encore premium,good,black,2015-11-26T18:30:00.000Z,true
5f9d1b8134a56350589e1560,3073,mercedes-benz,benz e350,excellent,white,2009-02-09T18:30:00.000Z,false
5f9d1b8134a56350589e1561,3074,cadillac,false,false,false,2004-12-31T18:30:00.000Z,false
5f9d1b8134a56350589e1562,3075,chevrolet,corvette,excellent,false,2012-02-27T18:30:00.000Z,false
5f9d1b8134a56350589e1563,3076,ford,f-150,excellent,white,2005-01-31T18:30:00.000Z,true
5f9d1b8134a56350589e1564,3077,false,van pelt,good,false,2011-03-21T18:30:00.000Z,false
5f9d1b8134a56350589e1565,3078,false,Bentley Continental GT V8 S,excellent,false,2002-08-22T18:30:00.000Z,true
5f9d1b8134a56350589e1566,3079,cadillac,false,false,false,2016-10-18T18:30:00.000Z,false
5f9d1b8134a56350589e1567,3080,false,chysler 300,fair,silver,2002-05-22T18:30:00.000Z,true
5f9d1b8134a56350589e1568,3081,mercedes-benz,clk350 3.5l,excellent,false,2010-11-10T18:30:00.000Z,false
5f9d1b8134a56350589e1569,3082,kia,"rio 63,000 miles 1 owner",excellent,false,2015-04-16T18:30:00.000Z,false
5f9d1b8134a56350589e156a,3083,chevrolet,impala great deal,excellent,false,2008-01-09T18:30:00.000Z,true
5f9d1b8134a56350589e156b,3084,ford,focus,false,false,2016-07-30T18:30:00.000Z,true
5f9d1b8134a56350589e156c,3085,cadillac,false,false,false,2016-10-10T18:30:00.000Z,true
5f9d1b8134a56350589e156d,3086,bmw,x5,excellent,false,2015-01-07T18:30:00.000Z,true
5f9d1b8134a56350589e156e,3087,honda,accord se,good,false,2020-02-07T18:30:00.000Z,true
5f9d1b8134a56350589e156f,3088,ford,focus se,excellent,false,2012-10-10T18:30:00.000Z,false
5f9d1b8134a56350589e1570,3089,ford,f250,false,false,2004-12-26T18:30:00.000Z,true
5f9d1b8134a56350589e1571,3090,chevrolet,impala ls,excellent,false,2010-04-24T18:30:00.000Z,false
5f9d1b8134a56350589e1572,3091,nissan,sentra sl,excellent,false,2019-11-02T18:30:00.000Z,false
5f9d1b8134a56350589e1573,3092,volkswagen,"tiguan 97,000 miles",excellent,false,2013-07-16T18:30:00.000Z,false
5f9d1b8134a56350589e1574,3093,volkswagen,jetta s,excellent,false,2004-09-28T18:30:00.000Z,false
5f9d1b8134a56350589e1575,3094,lexus,rx 300,excellent,false,2002-11-12T18:30:00.000Z,false
5f9d1b8134a56350589e1576,3095,kia,"rio 63,000 miles 1 owner",excellent,false,2013-06-27T18:30:00.000Z,false
5f9d1b8134a56350589e1577,3096,hyundai,xg350l 1 owner leather,excellent,false,2016-05-27T18:30:00.000Z,true
5f9d1b8134a56350589e1578,3097,kia,forte 1 owner lx,excellent,false,2002-04-04T18:30:00.000Z,true
5f9d1b8134a56350589e1579,3098,ford,focus se,excellent,false,2016-08-18T18:30:00.000Z,true
5f9d1b8134a56350589e157a,3099,dodge,"journey 75,000 miles 7",excellent,false,2010-09-02T18:30:00.000Z,true
5f9d1b8134a56350589e157b,3100,chrysler,"sebring 81,000 miles",excellent,false,2007-05-30T18:30:00.000Z,false
5f9d1b8134a56350589e157c,3101,nissan,sentra,excellent,false,2019-08-16T18:30:00.000Z,true
5f9d1b8134a56350589e157d,3102,honda,odyssey touring elite,excellent,false,2010-01-25T18:30:00.000Z,true
5f9d1b8134a56350589e157e,3103,ram,2500,false,false,2001-01-02T18:30:00.000Z,false
5f9d1b8134a56350589e157f,3104,toyota,tundra lifted limited crew max 4x4 iforce v8,false,custom,2005-05-22T18:30:00.000Z,true
5f9d1b8134a56350589e1580,3105,false,Pontial Fiero FORMULA 6 cylinder,like new,red,2013-11-14T18:30:00.000Z,true
5f9d1b8134a56350589e1581,3106,ford,edge sel all wheel dr,excellent,false,2007-02-23T18:30:00.000Z,false
5f9d1b8134a56350589e1582,3107,cadillac,false,false,false,2016-07-15T18:30:00.000Z,false
5f9d1b8134a56350589e1583,3108,ford,econoline,false,false,2005-01-06T18:30:00.000Z,false
5f9d1b8134a56350589e1584,3109,chevrolet,malibu,false,silver,2005-03-17T18:30:00.000Z,false
5f9d1b8134a56350589e1585,3110,gmc,sierra 1500,false,false,2010-07-10T18:30:00.000Z,true
5f9d1b8134a56350589e1586,3111,volkswagen,jetta gls,excellent,false,2015-09-27T18:30:00.000Z,false
5f9d1b8134a56350589e1587,3112,toyota,rav4,excellent,false,2016-10-28T18:30:00.000Z,false
5f9d1b8134a56350589e1588,3113,toyota,corolla le,excellent,false,2016-01-18T18:30:00.000Z,false
5f9d1b8134a56350589e1589,3114,mercedes-benz,clk320,excellent,false,2018-06-18T18:30:00.000Z,true
5f9d1b8134a56350589e158a,3115,nissan,altima 2.5 s,excellent,false,2002-11-01T18:30:00.000Z,false
5f9d1b8134a56350589e158b,3116,ford,mustang,excellent,false,2017-11-24T18:30:00.000Z,true
5f9d1b8134a56350589e158c,3117,chrysler,sebring,excellent,false,2009-05-14T18:30:00.000Z,false
5f9d1b8134a56350589e158d,3118,dodge,caravan se,excellent,false,2015-04-22T18:30:00.000Z,false
5f9d1b8134a56350589e158e,3119,chevrolet,aveo lt w/1lt,excellent,false,2011-02-14T18:30:00.000Z,true
5f9d1b8134a56350589e158f,3120,buick,lesabre custom,excellent,false,2014-01-18T18:30:00.000Z,true
5f9d1b8134a56350589e1590,3121,chevrolet,uplander ls fleet,excellent,false,2020-06-19T18:30:00.000Z,true
5f9d1b8134a56350589e1591,3122,mini,cooper,good,blue,2014-02-24T18:30:00.000Z,true
5f9d1b8134a56350589e1592,3123,ford,f350 super duty crew cab,false,white,2017-06-09T18:30:00.000Z,true
5f9d1b8134a56350589e1593,3124,fiat,"500 69,000 miles 1 owner",excellent,false,2008-02-07T18:30:00.000Z,false
5f9d1b8134a56350589e1594,3125,bmw,x3 xdrive35i awd low miles,excellent,false,2010-12-28T18:30:00.000Z,true
5f9d1b8134a56350589e1595,3126,volkswagen,jetta 1.4t s,excellent,false,2013-10-18T18:30:00.000Z,false
5f9d1b8134a56350589e1596,3127,bmw,x5 xdrive35i sport,excellent,false,2015-09-08T18:30:00.000Z,true
5f9d1b8134a56350589e1597,3128,false,"Bentley Continental GT V8 14,",excellent,false,2009-09-22T18:30:00.000Z,true
5f9d1b8134a56350589e1598,3129,false,Bentley Continental GT V8 S,excellent,false,2005-09-29T18:30:00.000Z,true
5f9d1b8134a56350589e1599,3130,false,"Bentley Continental GTC 11,000",excellent,false,2013-06-30T18:30:00.000Z,true
5f9d1b8134a56350589e159a,3131,chevrolet,3500,good,white,2011-03-03T18:30:00.000Z,true
5f9d1b8134a56350589e159b,3132,mercedes-benz,clk500 5.0l,excellent,false,2011-07-09T18:30:00.000Z,true
5f9d1b8134a56350589e159c,3133,volkswagen,passat,false,black,2014-12-17T18:30:00.000Z,false
5f9d1b8134a56350589e159d,3134,ford,f150 super cab,false,white,2003-07-27T18:30:00.000Z,false
5f9d1b8134a56350589e159e,3135,chevrolet,silverado 1500 regular cab,false,white,2010-08-21T18:30:00.000Z,true
5f9d1b8134a56350589e159f,3136,chevrolet,impala,false,red,2016-09-17T18:30:00.000Z,false
5f9d1b8134a56350589e15a0,3137,chevrolet,c7500,excellent,white,2010-05-04T18:30:00.000Z,false
5f9d1b8134a56350589e15a1,3138,gmc,topkick,excellent,orange,2014-03-01T18:30:00.000Z,true
5f9d1b8134a56350589e15a2,3139,bmw,3 series,false,white,2013-08-18T18:30:00.000Z,false
5f9d1b8134a56350589e15a3,3140,mercedes-benz,sl500,excellent,false,2010-04-13T18:30:00.000Z,true
5f9d1b8134a56350589e15a4,3141,nissan,rogue,false,false,2010-01-04T18:30:00.000Z,false
5f9d1b8134a56350589e15a5,3142,ford,f250 super duty super cab,false,white,2006-08-27T18:30:00.000Z,false
5f9d1b8134a56350589e15a6,3143,ford,fusion,false,blue,2012-03-26T18:30:00.000Z,false
5f9d1b8134a56350589e15a7,3144,gmc,sierra 1500 regular cab,false,white,2019-01-08T18:30:00.000Z,true
5f9d1b8134a56350589e15a8,3145,cadillac,false,false,false,2001-03-11T18:30:00.000Z,false
5f9d1b8134a56350589e15a9,3146,lexus,rx 300,false,false,2019-10-09T18:30:00.000Z,false
5f9d1b8134a56350589e15aa,3147,rover,hse,excellent,false,2009-10-12T18:30:00.000Z,true
5f9d1b8134a56350589e15ab,3148,nissan,rogue sport,false,silver,2016-05-21T18:30:00.000Z,true
5f9d1b8134a56350589e15ac,3149,cadillac,false,false,false,2020-09-13T18:30:00.000Z,false
5f9d1b8134a56350589e15ad,3150,volvo,c70,excellent,false,2005-09-03T18:30:00.000Z,false
5f9d1b8134a56350589e15ae,3151,honda,accord hybrid,excellent,false,2010-06-05T18:30:00.000Z,true
5f9d1b8134a56350589e15af,3152,kia,optima,false,false,2011-12-14T18:30:00.000Z,true
5f9d1b8134a56350589e15b0,3153,chevrolet,sonic ls,excellent,false,2013-06-10T18:30:00.000Z,true
5f9d1b8134a56350589e15b1,3154,ford,fusion,like new,white,2012-02-14T18:30:00.000Z,true
5f9d1b8134a56350589e15b2,3155,lexus,ls 460,excellent,false,2001-11-03T18:30:00.000Z,false
5f9d1b8134a56350589e15b3,3156,chevrolet,express passenger,excellent,false,2010-04-06T18:30:00.000Z,true
5f9d1b8134a56350589e15b4,3157,kia,forte 1 owner clean carfax,excellent,false,2017-09-25T18:30:00.000Z,true
5f9d1b8134a56350589e15b5,3158,chrysler,"sebring 81,000 miles",excellent,false,2012-02-28T18:30:00.000Z,true
5f9d1b8134a56350589e15b6,3159,chrysler,town and country,excellent,false,2001-07-13T18:30:00.000Z,false
5f9d1b8134a56350589e15b7,3160,toyota,false,false,false,2016-03-30T18:30:00.000Z,true
5f9d1b8134a56350589e15b8,3161,mercedes-benz,clk350 cabriolet,excellent,false,2017-07-06T18:30:00.000Z,true
5f9d1b8134a56350589e15b9,3162,ram,1500 laramie,false,false,2000-12-18T18:30:00.000Z,false
5f9d1b8134a56350589e15ba,3163,chevrolet,c10 short bed,false,false,2015-04-02T18:30:00.000Z,false
5f9d1b8134a56350589e15bb,3164,chevrolet,cruze,false,red,2007-02-23T18:30:00.000Z,true
5f9d1b8134a56350589e15bc,3165,honda,cr-v,like new,false,2005-09-29T18:30:00.000Z,true
5f9d1b8134a56350589e15bd,3166,lexus,sc300,excellent,white,2017-10-01T18:30:00.000Z,false
5f9d1b8134a56350589e15be,3167,nissan,altima 2.5 sl,excellent,false,2004-01-26T18:30:00.000Z,true
5f9d1b8134a56350589e15bf,3168,mitsubishi,"eclipse gts 73,000",excellent,false,2005-03-30T18:30:00.000Z,false
5f9d1b8134a56350589e15c0,3169,ford,f-150 4wd fxr off road,excellent,false,2009-10-06T18:30:00.000Z,false
5f9d1b8134a56350589e15c1,3170,chevrolet,impala great deal,excellent,false,2009-11-15T18:30:00.000Z,false
5f9d1b8134a56350589e15c2,3171,false,"Bentley Continental GTC 24,000",excellent,false,2006-03-11T18:30:00.000Z,true
5f9d1b8134a56350589e15c3,3172,toyota,false,false,false,2013-02-07T18:30:00.000Z,true
5f9d1b8134a56350589e15c4,3173,mini,cooper,excellent,false,2015-04-01T18:30:00.000Z,true
5f9d1b8134a56350589e15c5,3174,toyota,camry le,good,blue,2016-08-25T18:30:00.000Z,true
5f9d1b8134a56350589e15c6,3175,ford,focus,false,white,2019-10-29T18:30:00.000Z,true
5f9d1b8134a56350589e15c7,3176,ford,fiesta,false,white,2002-12-16T18:30:00.000Z,true
5f9d1b8134a56350589e15c8,3177,nissan,versa,false,blue,2004-04-14T18:30:00.000Z,false
5f9d1b8134a56350589e15c9,3178,ram,1500 regular cab,false,white,2009-01-04T18:30:00.000Z,false
5f9d1b8134a56350589e15ca,3179,ford,thunderbird,false,custom,2002-07-01T18:30:00.000Z,false
5f9d1b8134a56350589e15cb,3180,dodge,challenger,false,black,2016-04-20T18:30:00.000Z,false
5f9d1b8134a56350589e15cc,3181,ford,explorer,false,red,2014-07-12T18:30:00.000Z,false
5f9d1b8134a56350589e15cd,3182,chrysler,300,false,false,2017-02-02T18:30:00.000Z,true
5f9d1b8134a56350589e15ce,3183,hyundai,sonata,false,silver,2011-10-19T18:30:00.000Z,false
5f9d1b8134a56350589e15cf,3184,ford,f250 super duty crew cab,false,white,2005-08-05T18:30:00.000Z,false
5f9d1b8134a56350589e15d0,3185,volkswagen,jetta s,excellent,false,2017-10-03T18:30:00.000Z,false
5f9d1b8134a56350589e15d1,3186,volkswagen,"tiguan 97,000 miles",excellent,false,2017-08-27T18:30:00.000Z,true
5f9d1b8134a56350589e15d2,3187,rover,sport,excellent,false,2001-06-26T18:30:00.000Z,true
5f9d1b8134a56350589e15d3,3188,mitsubishi,"eclipse gts 73,000",excellent,false,2001-11-27T18:30:00.000Z,false
5f9d1b8134a56350589e15d4,3189,kia,"sorento 76,000 miles lx",excellent,false,2018-09-01T18:30:00.000Z,false
5f9d1b8134a56350589e15d5,3190,jeep,wrangler,false,red,2013-01-31T18:30:00.000Z,false
5f9d1b8134a56350589e15d6,3191,kia,"rio 63,000 miles 1 owner",excellent,false,2010-08-01T18:30:00.000Z,false
5f9d1b8134a56350589e15d7,3192,dodge,grand caravan sxt power,excellent,false,2010-07-31T18:30:00.000Z,false
5f9d1b8134a56350589e15d8,3193,nissan,xterra,good,green,2000-10-27T18:30:00.000Z,true
5f9d1b8134a56350589e15d9,3194,nissan,frontier crew cab 4x4 sv,like new,white,2000-10-31T18:30:00.000Z,false
5f9d1b8134a56350589e15da,3195,ford,f-150 xl,excellent,false,2017-04-27T18:30:00.000Z,false
5f9d1b8134a56350589e15db,3196,toyota,false,false,false,2016-07-01T18:30:00.000Z,false
5f9d1b8134a56350589e15dc,3197,mercury,montego primera,excellent,green,2001-02-24T18:30:00.000Z,true
5f9d1b8134a56350589e15dd,3198,nissan,altima 2.5 s,excellent,false,2004-11-20T18:30:00.000Z,true
5f9d1b8134a56350589e15de,3199,nissan,quest s,excellent,false,2003-07-22T18:30:00.000Z,true
5f9d1b8134a56350589e15df,3200,nissan,altima 2.5 s,excellent,false,2003-07-22T18:30:00.000Z,true
5f9d1b8134a56350589e15e0,3201,chevrolet,equinox,false,red,2001-01-29T18:30:00.000Z,false
5f9d1b8134a56350589e15e1,3202,hyundai,elantra,false,black,2007-06-22T18:30:00.000Z,true
5f9d1b8134a56350589e15e2,3203,nissan,350z,false,silver,2005-01-03T18:30:00.000Z,false
5f9d1b8134a56350589e15e3,3204,ford,focus,false,custom,2002-10-11T18:30:00.000Z,false
5f9d1b8134a56350589e15e4,3205,chevrolet,malibu,like new,blue,2013-11-20T18:30:00.000Z,false
5f9d1b8134a56350589e15e5,3206,nissan,frontier,false,false,2009-08-28T18:30:00.000Z,false
5f9d1b8134a56350589e15e6,3207,chevrolet,silverado 1500 extended cab,false,yellow,2011-01-27T18:30:00.000Z,true
5f9d1b8134a56350589e15e7,3208,ford,f150 regular cab,false,white,2018-04-01T18:30:00.000Z,true
5f9d1b8134a56350589e15e8,3209,subaru,crosstrek,false,silver,2001-09-27T18:30:00.000Z,true
5f9d1b8134a56350589e15e9,3210,honda,fit,false,white,2013-09-22T18:30:00.000Z,true
5f9d1b8134a56350589e15ea,3211,chevrolet,silverado 1500 regular cab,false,white,2015-03-10T18:30:00.000Z,true
5f9d1b8134a56350589e15eb,3212,ford,f250 super duty crew cab,false,white,2001-09-03T18:30:00.000Z,false
5f9d1b8134a56350589e15ec,3213,chevrolet,c3500,excellent,white,2008-01-10T18:30:00.000Z,false
5f9d1b8134a56350589e15ed,3214,hyundai,accent,false,red,2014-03-11T18:30:00.000Z,true
5f9d1b8134a56350589e15ee,3215,toyota,corolla,false,black,2003-08-17T18:30:00.000Z,false
5f9d1b8134a56350589e15ef,3216,bmw,x5,false,black,2011-04-13T18:30:00.000Z,false
5f9d1b8134a56350589e15f0,3217,ford,edge,false,black,2014-08-07T18:30:00.000Z,true
5f9d1b8134a56350589e15f1,3218,chevrolet,silverado 1500 regular cab,false,white,2015-12-12T18:30:00.000Z,true
5f9d1b8134a56350589e15f2,3219,ford,f250 super duty super cab,false,white,2018-04-19T18:30:00.000Z,true
5f9d1b8134a56350589e15f3,3220,chevrolet,silverado 1500 double cab,false,white,2019-04-21T18:30:00.000Z,false
5f9d1b8134a56350589e15f4,3221,ford,mustang,false,black,2011-02-11T18:30:00.000Z,true
5f9d1b8134a56350589e15f5,3222,ford,focus,false,custom,2017-10-17T18:30:00.000Z,false
5f9d1b8134a56350589e15f6,3223,ford,transit 250 van,false,white,2009-12-03T18:30:00.000Z,true
5f9d1b8134a56350589e15f7,3224,ford,transit 150 van,false,white,2011-06-19T18:30:00.000Z,false
5f9d1b8134a56350589e15f8,3225,ford,transit 250 van,false,white,2004-04-28T18:30:00.000Z,false
5f9d1b8134a56350589e15f9,3226,ram,promaster cargo van,false,white,2018-01-24T18:30:00.000Z,false
5f9d1b8134a56350589e15fa,3227,ford,transit 150 van,false,white,2012-09-04T18:30:00.000Z,true
5f9d1b8134a56350589e15fb,3228,ford,transit 250 van,false,white,2011-03-11T18:30:00.000Z,false
5f9d1b8134a56350589e15fc,3229,ford,escape,false,black,2016-10-08T18:30:00.000Z,true
5f9d1b8134a56350589e15fd,3230,hyundai,sonata,false,custom,2001-07-08T18:30:00.000Z,true
5f9d1b8134a56350589e15fe,3231,honda,accord sport,false,silver,2012-02-28T18:30:00.000Z,true
5f9d1b8134a56350589e15ff,3232,hyundai,sonata,false,white,2004-04-16T18:30:00.000Z,true
5f9d1b8134a56350589e1600,3233,ram,promaster city,false,white,2018-03-18T18:30:00.000Z,true
5f9d1b8134a56350589e1601,3234,toyota,corolla,false,false,2009-02-16T18:30:00.000Z,false
5f9d1b8134a56350589e1602,3235,ford,f250 super duty crew cab,false,white,2018-10-27T18:30:00.000Z,false
5f9d1b8134a56350589e1603,3236,toyota,camry,false,custom,2017-02-25T18:30:00.000Z,true
5f9d1b8134a56350589e1604,3237,ford,f150 super cab,false,white,2011-08-12T18:30:00.000Z,false
5f9d1b8134a56350589e1605,3238,ford,f250 super duty crew cab,false,white,2013-09-02T18:30:00.000Z,false
5f9d1b8134a56350589e1606,3239,chevrolet,colorado extended cab,false,white,2011-10-24T18:30:00.000Z,false
5f9d1b8134a56350589e1607,3240,jeep,cherokee,false,black,2005-04-10T18:30:00.000Z,false
5f9d1b8134a56350589e1608,3241,nissan,altima,false,red,2001-06-25T18:30:00.000Z,false
5f9d1b8134a56350589e1609,3242,ford,f150 regular cab,false,white,2007-09-22T18:30:00.000Z,true
5f9d1b8134a56350589e160a,3243,cadillac,escalade,false,custom,2019-03-19T18:30:00.000Z,true
5f9d1b8134a56350589e160b,3244,ford,flex,false,white,2014-07-07T18:30:00.000Z,false
5f9d1b8134a56350589e160c,3245,kia,sportage,false,false,2003-11-29T18:30:00.000Z,false
5f9d1b8134a56350589e160d,3246,mini,cooper hardtop s,excellent,false,2004-12-19T18:30:00.000Z,false
5f9d1b8134a56350589e160e,3247,toyota,pick up,fair,white,2015-08-09T18:30:00.000Z,true
5f9d1b8134a56350589e160f,3248,chrysler,labaron lx,fair,red,2006-11-29T18:30:00.000Z,false
5f9d1b8134a56350589e1610,3249,false,freightliner day cab,false,false,2003-07-06T18:30:00.000Z,false
5f9d1b8134a56350589e1611,3250,toyota,false,false,false,2019-04-01T18:30:00.000Z,false
5f9d1b8134a56350589e1612,3251,ford,ranger xlt,good,blue,2006-12-12T18:30:00.000Z,true
5f9d1b8134a56350589e1613,3252,buick,park avenue,excellent,green,2011-08-28T18:30:00.000Z,true
5f9d1b8134a56350589e1614,3253,lexus,rx 350,excellent,false,2017-06-01T18:30:00.000Z,true
5f9d1b8134a56350589e1615,3254,mazda,cx-9,excellent,silver,2002-03-22T18:30:00.000Z,true
5f9d1b8134a56350589e1616,3255,ford,ranchero,fair,false,2013-08-28T18:30:00.000Z,false
5f9d1b8134a56350589e1617,3256,ford,f150,excellent,white,2017-07-08T18:30:00.000Z,true
5f9d1b8134a56350589e1618,3257,mazda,3 sedan touring,false,false,2015-02-02T18:30:00.000Z,true
5f9d1b8134a56350589e1619,3258,ford,e-350,false,custom,2005-07-10T18:30:00.000Z,false
5f9d1b8134a56350589e161a,3259,chevrolet,cruze lt rs,false,false,2008-06-26T18:30:00.000Z,true
5f9d1b8134a56350589e161b,3260,kia,forte 1 owner clean carfax,excellent,false,2000-11-22T18:30:00.000Z,false
5f9d1b8134a56350589e161c,3261,lexus,rx 300,excellent,false,2004-04-19T18:30:00.000Z,true
5f9d1b8134a56350589e161d,3262,hyundai,elantra gls,excellent,false,2006-01-10T18:30:00.000Z,true
5f9d1b8134a56350589e161e,3263,hyundai,xg350l 1 owner leather,excellent,false,2003-09-22T18:30:00.000Z,false
5f9d1b8134a56350589e161f,3264,volvo,c30 coupe,excellent,false,2016-11-10T18:30:00.000Z,false
5f9d1b8134a56350589e1620,3265,honda,accord,good,black,2011-10-20T18:30:00.000Z,false
5f9d1b8134a56350589e1621,3266,gmc,yukon xl bad credit,like new,white,2017-08-11T18:30:00.000Z,true
5f9d1b8134a56350589e1622,3267,chevrolet,cruze,false,silver,2017-11-22T18:30:00.000Z,false
5f9d1b8134a56350589e1623,3268,chevrolet,silverado 1500,false,silver,2015-10-06T18:30:00.000Z,true
5f9d1b8134a56350589e1624,3269,lincoln,continental,false,false,2001-11-20T18:30:00.000Z,false
5f9d1b8134a56350589e1625,3270,ram,2500,good,white,2012-03-29T18:30:00.000Z,false
5f9d1b8134a56350589e1626,3271,toyota,sienna,false,false,2015-09-18T18:30:00.000Z,false
5f9d1b8134a56350589e1627,3272,ford,f-150 xlt,excellent,false,2012-02-07T18:30:00.000Z,true
5f9d1b8134a56350589e1628,3273,ferrari,"california 19,000",excellent,false,2001-03-09T18:30:00.000Z,false
5f9d1b8134a56350589e1629,3274,false,"Lamborghini Urus 2,500 MILES",excellent,false,2005-03-19T18:30:00.000Z,false
5f9d1b8134a56350589e162a,3275,bmw,x3 xdrive28i awd 28i,excellent,false,2005-04-21T18:30:00.000Z,true
5f9d1b8134a56350589e162b,3276,ford,f-150 4wd fxr off road,excellent,false,2008-07-25T18:30:00.000Z,false
5f9d1b8134a56350589e162c,3277,ford,focus se,excellent,false,2019-05-24T18:30:00.000Z,false
5f9d1b8134a56350589e162d,3278,bmw,325i,excellent,false,2011-11-27T18:30:00.000Z,false
5f9d1b8134a56350589e162e,3279,volkswagen,eos,false,red,2006-09-29T18:30:00.000Z,true
5f9d1b8134a56350589e162f,3280,toyota,rav 4,false,false,2002-12-22T18:30:00.000Z,false
5f9d1b8134a56350589e1630,3281,ford,e450,false,false,2003-12-04T18:30:00.000Z,false
5f9d1b8134a56350589e1631,3282,ford,focus se,excellent,false,2010-07-05T18:30:00.000Z,true
5f9d1b8134a56350589e1632,3283,volkswagen,beetle classic bug,excellent,false,2005-11-26T18:30:00.000Z,false
5f9d1b8134a56350589e1633,3284,gmc,topkick c6500,excellent,black,2008-01-25T18:30:00.000Z,false
5f9d1b8134a56350589e1634,3285,honda,civic,false,black,2018-07-19T18:30:00.000Z,true
5f9d1b8134a56350589e1635,3286,toyota,tacoma,fair,blue,2019-04-17T18:30:00.000Z,true
5f9d1b8134a56350589e1636,3287,ford,e250 van,false,false,2009-12-22T18:30:00.000Z,false
5f9d1b8134a56350589e1637,3288,toyota,fj cruiser,excellent,black,2016-12-04T18:30:00.000Z,false
5f9d1b8134a56350589e1638,3289,ford,fusion,false,white,2018-05-22T18:30:00.000Z,true
5f9d1b8134a56350589e1639,3290,ram,3500 crew cab,false,black,2003-01-13T18:30:00.000Z,false
5f9d1b8134a56350589e163a,3291,jeep,grand cherokee,new,white,2001-09-09T18:30:00.000Z,true
5f9d1b8134a56350589e163b,3292,false,Mustang GT/CS,excellent,custom,2012-05-02T18:30:00.000Z,false
5f9d1b8134a56350589e163c,3293,jeep,liberty,excellent,white,2009-03-24T18:30:00.000Z,false
5f9d1b8134a56350589e163d,3294,chevrolet,elcamino,good,false,2010-04-10T18:30:00.000Z,false
5f9d1b8134a56350589e163e,3295,ford,f350 diesels powerstroke,false,false,2011-03-19T18:30:00.000Z,false
5f9d1b8134a56350589e163f,3296,ford,excursion,false,false,2015-01-13T18:30:00.000Z,false
5f9d1b8134a56350589e1640,3297,chevrolet,silverado,good,red,2009-01-11T18:30:00.000Z,true
5f9d1b8134a56350589e1641,3298,chevrolet,silverado,false,black,2005-01-31T18:30:00.000Z,false
5f9d1b8134a56350589e1642,3299,toyota,tundra,false,black,2017-04-26T18:30:00.000Z,false
5f9d1b8134a56350589e1643,3300,acura,mdx,false,silver,2004-02-20T18:30:00.000Z,true
5f9d1b8134a56350589e1644,3301,ram,2500,false,black,2002-01-29T18:30:00.000Z,false
5f9d1b8134a56350589e1645,3302,toyota,tundra,false,white,2001-03-02T18:30:00.000Z,false
5f9d1b8134a56350589e1646,3303,chevrolet,camaro,false,blue,2018-08-22T18:30:00.000Z,false
5f9d1b8134a56350589e1647,3304,toyota,4runner,false,black,2008-06-11T18:30:00.000Z,false
5f9d1b8134a56350589e1648,3305,ram,1500,false,false,2016-05-17T18:30:00.000Z,false
