_id,id,customer_id_id,car_id_id,amount,date_of_issue,date_of_return,pickup_location
5fa41cc7efd6802e18046252,1465,1465,9,7000,2014-08-21T18:30:00.000Z,2014-09-04T18:30:00.000Z,Store C
5fa41cc7efd6802e18046253,1466,1466,311,3500,2016-11-14T18:30:00.000Z,2016-11-21T18:30:00.000Z,Store D
5fa41cc7efd6802e18046254,1467,1467,49,7000,2019-03-22T18:30:00.000Z,2019-04-05T18:30:00.000Z,Store C
5fa41cc7efd6802e18046255,1468,1468,24,3500,2005-11-21T18:30:00.000Z,2005-11-28T18:30:00.000Z,Store A
5fa41cc7efd6802e18046256,1469,1469,443,3500,2014-03-05T18:30:00.000Z,2014-03-12T18:30:00.000Z,Store C
5fa41cc7efd6802e18046257,1470,1470,405,7000,2005-02-28T18:30:00.000Z,2005-03-14T18:30:00.000Z,Store D
5fa41cc7efd6802e18046258,1471,1471,256,3500,2017-07-20T18:30:00.000Z,2017-07-27T18:30:00.000Z,Store A
5fa41cc7efd6802e18046259,1472,1472,85,7000,2017-03-27T18:30:00.000Z,2017-04-10T18:30:00.000Z,Store A
5fa41cc7efd6802e1804625a,1473,1473,419,3500,2006-10-30T18:30:00.000Z,2006-11-06T18:30:00.000Z,Store C
5fa41cc7efd6802e1804625b,1474,1474,319,7000,2002-05-30T18:30:00.000Z,2002-06-13T18:30:00.000Z,Store A
5fa41cc7efd6802e1804625c,1475,1475,226,3500,2018-08-03T18:30:00.000Z,2018-08-10T18:30:00.000Z,Store A
5fa41cc7efd6802e1804625d,1476,1476,80,7000,2002-09-26T18:30:00.000Z,2002-10-10T18:30:00.000Z,Store C
5fa41cc7efd6802e1804625e,1477,1477,340,7000,2013-01-10T18:30:00.000Z,2013-01-24T18:30:00.000Z,Store A
5fa41cc7efd6802e1804625f,1478,1478,102,3500,2010-03-05T18:30:00.000Z,2010-03-12T18:30:00.000Z,Store C
5fa41cc7efd6802e18046260,1479,1479,335,7000,2015-01-12T18:30:00.000Z,2015-01-26T18:30:00.000Z,Store C
5fa41cc7efd6802e18046261,1480,1480,399,7000,2009-06-29T18:30:00.000Z,2009-07-13T18:30:00.000Z,Store C
5fa41cc7efd6802e18046262,1481,1481,447,7000,2006-02-11T18:30:00.000Z,2006-02-25T18:30:00.000Z,Store D
5fa41cc7efd6802e18046263,1482,1482,30,7000,2008-06-22T18:30:00.000Z,2008-07-06T18:30:00.000Z,Store B
5fa41cc7efd6802e18046264,1483,1483,475,7000,2004-09-25T18:30:00.000Z,2004-10-09T18:30:00.000Z,Store A
5fa41cc7efd6802e18046265,1484,1484,87,7000,2020-08-23T18:30:00.000Z,2020-09-06T18:30:00.000Z,Store A
5fa41cc7efd6802e18046266,1485,1485,268,7000,2016-01-29T18:30:00.000Z,2016-02-12T18:30:00.000Z,Store A
5fa41cc7efd6802e18046267,1486,1486,74,7000,2005-04-05T18:30:00.000Z,2005-04-19T18:30:00.000Z,Store A
5fa41cc7efd6802e18046268,1487,1487,368,3500,2004-12-13T18:30:00.000Z,2004-12-20T18:30:00.000Z,Store D
5fa41cc7efd6802e18046269,1488,1488,19,7000,2015-03-27T18:30:00.000Z,2015-04-10T18:30:00.000Z,Store B
5fa41cc7efd6802e1804626a,1489,1489,385,7000,2016-07-31T18:30:00.000Z,2016-08-14T18:30:00.000Z,Store C
5fa41cc7efd6802e1804626b,1490,1490,430,7000,2003-09-15T18:30:00.000Z,2003-09-29T18:30:00.000Z,Store B
5fa41cc7efd6802e1804626c,1491,1491,306,7000,2008-10-01T18:30:00.000Z,2008-10-15T18:30:00.000Z,Store D
5fa41cc7efd6802e1804626d,1492,1492,460,3500,2009-10-09T18:30:00.000Z,2009-10-16T18:30:00.000Z,Store C
5fa41cc7efd6802e1804626e,1493,1493,487,3500,2015-05-29T18:30:00.000Z,2015-06-05T18:30:00.000Z,Store C
5fa41cc7efd6802e1804626f,1494,1494,52,7000,2004-01-03T18:30:00.000Z,2004-01-17T18:30:00.000Z,Store C
5fa41cc7efd6802e18046270,1495,1495,85,7000,2017-03-28T18:30:00.000Z,2017-04-11T18:30:00.000Z,Store B
5fa41cc7efd6802e18046271,1496,1496,456,3500,2005-10-18T18:30:00.000Z,2005-10-25T18:30:00.000Z,Store A
5fa41cc7efd6802e18046272,1497,1497,404,3500,2005-08-25T18:30:00.000Z,2005-09-01T18:30:00.000Z,Store A
5fa41cc7efd6802e18046273,1498,1498,402,7000,2020-03-16T18:30:00.000Z,2020-03-30T18:30:00.000Z,Store A
5fa41cc7efd6802e18046274,1499,1499,158,7000,2012-07-16T18:30:00.000Z,2012-07-30T18:30:00.000Z,Store B
5fa41cc7efd6802e18046275,1500,1500,297,3500,2009-02-21T18:30:00.000Z,2009-02-28T18:30:00.000Z,Store A
5fa41cc7efd6802e18046276,1501,1501,320,7000,2017-08-24T18:30:00.000Z,2017-09-07T18:30:00.000Z,Store C
5fa41cc7efd6802e18046277,1502,1502,224,3500,2011-07-13T18:30:00.000Z,2011-07-20T18:30:00.000Z,Store C
5fa41cc7efd6802e18046278,1503,1503,129,7000,2005-12-07T18:30:00.000Z,2005-12-21T18:30:00.000Z,Store A
5fa41cc7efd6802e18046279,1504,1504,304,3500,2008-09-06T18:30:00.000Z,2008-09-13T18:30:00.000Z,Store A
5fa41cc7efd6802e1804627a,1505,1505,477,3500,2009-03-08T18:30:00.000Z,2009-03-15T18:30:00.000Z,Store C
5fa41cc7efd6802e1804627b,1506,1506,67,7000,2009-06-16T18:30:00.000Z,2009-06-30T18:30:00.000Z,Store D
5fa41cc7efd6802e1804627c,1507,1507,167,3500,2004-02-10T18:30:00.000Z,2004-02-17T18:30:00.000Z,Store A
5fa41cc7efd6802e1804627d,1508,1508,128,3500,2009-12-28T18:30:00.000Z,2010-01-04T18:30:00.000Z,Store A
5fa41cc7efd6802e1804627e,1509,1509,343,7000,2012-07-12T18:30:00.000Z,2012-07-26T18:30:00.000Z,Store C
5fa41cc7efd6802e1804627f,1510,1510,436,7000,2005-02-18T18:30:00.000Z,2005-03-04T18:30:00.000Z,Store D
5fa41cc7efd6802e18046280,1511,1511,300,3500,2004-08-30T18:30:00.000Z,2004-09-06T18:30:00.000Z,Store B
5fa41cc7efd6802e18046281,1512,1512,328,3500,2003-08-24T18:30:00.000Z,2003-08-31T18:30:00.000Z,Store B
5fa41cc7efd6802e18046282,1513,1513,388,7000,2008-06-29T18:30:00.000Z,2008-07-13T18:30:00.000Z,Store B
5fa41cc7efd6802e18046283,1514,1514,171,7000,2006-07-04T18:30:00.000Z,2006-07-18T18:30:00.000Z,Store D
5fa41cc7efd6802e18046284,1515,1515,322,7000,2010-11-09T18:30:00.000Z,2010-11-23T18:30:00.000Z,Store A
5fa41cc7efd6802e18046285,1516,1516,452,3500,2020-10-29T18:30:00.000Z,2020-11-05T18:30:00.000Z,Store A
5fa41cc7efd6802e18046286,1517,1517,62,7000,2015-04-02T18:30:00.000Z,2015-04-16T18:30:00.000Z,Store B
5fa41cc7efd6802e18046287,1518,1518,410,7000,2006-03-03T18:30:00.000Z,2006-03-17T18:30:00.000Z,Store A
5fa41cc7efd6802e18046288,1519,1519,422,7000,2011-12-20T18:30:00.000Z,2012-01-03T18:30:00.000Z,Store B
5fa41cc7efd6802e18046289,1520,1520,280,7000,2003-04-02T18:30:00.000Z,2003-04-16T18:30:00.000Z,Store C
5fa41cc7efd6802e1804628a,1521,1521,155,7000,2002-04-10T18:30:00.000Z,2002-04-24T18:30:00.000Z,Store B
5fa41cc7efd6802e1804628b,1522,1522,412,3500,2004-05-17T18:30:00.000Z,2004-05-24T18:30:00.000Z,Store C
5fa41cc7efd6802e1804628c,1523,1523,413,3500,2008-09-04T18:30:00.000Z,2008-09-11T18:30:00.000Z,Store A
5fa41cc7efd6802e1804628d,1524,1524,253,7000,2017-06-14T18:30:00.000Z,2017-06-28T18:30:00.000Z,Store D
5fa41cc7efd6802e1804628e,1525,1525,77,7000,2011-06-02T18:30:00.000Z,2011-06-16T18:30:00.000Z,Store C
5fa41cc7efd6802e1804628f,1526,1526,310,3500,2010-07-06T18:30:00.000Z,2010-07-13T18:30:00.000Z,Store A
5fa41cc7efd6802e18046290,1527,1527,75,7000,2012-09-12T18:30:00.000Z,2012-09-26T18:30:00.000Z,Store D
5fa41cc7efd6802e18046291,1528,1528,124,3500,2008-03-30T18:30:00.000Z,2008-04-06T18:30:00.000Z,Store C
5fa41cc7efd6802e18046292,1529,1529,180,7000,2016-10-02T18:30:00.000Z,2016-10-16T18:30:00.000Z,Store A
5fa41cc7efd6802e18046293,1530,1530,439,3500,2013-04-09T18:30:00.000Z,2013-04-16T18:30:00.000Z,Store B
5fa41cc7efd6802e18046294,1531,1531,435,3500,2008-12-31T18:30:00.000Z,2009-01-07T18:30:00.000Z,Store D
5fa41cc7efd6802e18046295,1532,1532,72,7000,2016-05-18T18:30:00.000Z,2016-06-01T18:30:00.000Z,Store A
5fa41cc7efd6802e18046296,1533,1533,331,7000,2001-10-21T18:30:00.000Z,2001-11-04T18:30:00.000Z,Store A
5fa41cc7efd6802e18046297,1534,1534,387,7000,2003-01-05T18:30:00.000Z,2003-01-19T18:30:00.000Z,Store A
5fa41cc7efd6802e18046298,1535,1535,268,7000,2015-12-07T18:30:00.000Z,2015-12-21T18:30:00.000Z,Store B
5fa41cc7efd6802e18046299,1536,1536,37,7000,2012-09-20T18:30:00.000Z,2012-10-04T18:30:00.000Z,Store A
5fa41cc7efd6802e1804629a,1537,1537,281,3500,2004-03-20T18:30:00.000Z,2004-03-27T18:30:00.000Z,Store C
5fa41cc7efd6802e1804629b,1538,1538,301,7000,2002-08-15T18:30:00.000Z,2002-08-29T18:30:00.000Z,Store D
5fa41cc7efd6802e1804629c,1539,1539,366,7000,2019-03-22T18:30:00.000Z,2019-04-05T18:30:00.000Z,Store B
5fa41cc7efd6802e1804629d,1540,1540,463,3500,2002-03-31T18:30:00.000Z,2002-04-07T18:30:00.000Z,Store C
5fa41cc7efd6802e1804629e,1541,1541,432,3500,2018-07-20T18:30:00.000Z,2018-07-27T18:30:00.000Z,Store C
5fa41cc7efd6802e1804629f,1542,1542,127,3500,2015-10-11T18:30:00.000Z,2015-10-18T18:30:00.000Z,Store D
5fa41cc7efd6802e180462a0,1543,1543,202,7000,2007-08-04T18:30:00.000Z,2007-08-18T18:30:00.000Z,Store C
5fa41cc7efd6802e180462a1,1544,1544,419,3500,2006-10-17T18:30:00.000Z,2006-10-24T18:30:00.000Z,Store B
5fa41cc7efd6802e180462a2,1545,1545,376,3500,2008-11-20T18:30:00.000Z,2008-11-27T18:30:00.000Z,Store A
5fa41cc7efd6802e180462a3,1546,1546,395,7000,2014-02-19T18:30:00.000Z,2014-03-05T18:30:00.000Z,Store D
5fa41cc7efd6802e180462a4,1547,1547,204,7000,2003-03-28T18:30:00.000Z,2003-04-11T18:30:00.000Z,Store A
5fa41cc7efd6802e180462a5,1548,1548,200,3500,2004-01-07T18:30:00.000Z,2004-01-14T18:30:00.000Z,Store C
5fa41cc7efd6802e180462a6,1549,1549,208,3500,2018-05-21T18:30:00.000Z,2018-05-28T18:30:00.000Z,Store D
5fa41cc7efd6802e180462a7,1550,1550,269,7000,2002-01-18T18:30:00.000Z,2002-02-01T18:30:00.000Z,Store D
5fa41cc7efd6802e180462a8,1551,1551,431,7000,2020-02-25T18:30:00.000Z,2020-03-10T18:30:00.000Z,Store A
5fa41cc7efd6802e180462a9,1552,1552,130,7000,2013-11-12T18:30:00.000Z,2013-11-26T18:30:00.000Z,Store D
5fa41cc7efd6802e180462aa,1553,1553,86,7000,2015-02-06T18:30:00.000Z,2015-02-20T18:30:00.000Z,Store B
5fa41cc7efd6802e180462ab,1554,1554,141,7000,2010-01-20T18:30:00.000Z,2010-02-03T18:30:00.000Z,Store D
5fa41cc7efd6802e180462ac,1555,1555,131,3500,2011-09-08T18:30:00.000Z,2011-09-15T18:30:00.000Z,Store D
5fa41cc7efd6802e180462ad,1556,1556,83,7000,2008-06-27T18:30:00.000Z,2008-07-11T18:30:00.000Z,Store A
5fa41cc7efd6802e180462ae,1557,1557,481,3500,2003-04-28T18:30:00.000Z,2003-05-05T18:30:00.000Z,Store D
5fa41cc7efd6802e180462af,1558,1558,75,3500,2012-08-04T18:30:00.000Z,2012-08-11T18:30:00.000Z,Store C
5fa41cc7efd6802e180462b0,1559,1559,324,3500,2017-08-17T18:30:00.000Z,2017-08-24T18:30:00.000Z,Store A
5fa41cc7efd6802e180462b1,1560,1560,448,3500,2003-04-26T18:30:00.000Z,2003-05-03T18:30:00.000Z,Store B
5fa41cc7efd6802e180462b2,1561,1561,95,7000,2013-11-16T18:30:00.000Z,2013-11-30T18:30:00.000Z,Store C
5fa41cc7efd6802e180462b3,1562,1562,341,3500,2015-09-26T18:30:00.000Z,2015-10-03T18:30:00.000Z,Store A
5fa41cc7efd6802e180462b4,1563,1563,262,3500,2006-05-30T18:30:00.000Z,2006-06-06T18:30:00.000Z,Store B
5fa41cc7efd6802e180462b5,1564,1564,329,3500,2001-12-31T18:30:00.000Z,2002-01-07T18:30:00.000Z,Store A
5fa41cc7efd6802e180462b6,1565,1565,271,3500,2015-09-29T18:30:00.000Z,2015-10-06T18:30:00.000Z,Store C
5fa41cc7efd6802e180462b7,1566,1566,319,3500,2002-02-21T18:30:00.000Z,2002-02-28T18:30:00.000Z,Store B
5fa41cc7efd6802e180462b8,1567,1567,178,7000,2009-05-02T18:30:00.000Z,2009-05-16T18:30:00.000Z,Store C
5fa41cc7efd6802e180462b9,1568,1568,46,3500,2016-10-10T18:30:00.000Z,2016-10-17T18:30:00.000Z,Store A
5fa41cc7efd6802e180462ba,1569,1569,163,3500,2015-09-23T18:30:00.000Z,2015-09-30T18:30:00.000Z,Store C
5fa41cc7efd6802e180462bb,1570,1570,431,3500,2020-02-17T18:30:00.000Z,2020-02-24T18:30:00.000Z,Store A
5fa41cc7efd6802e180462bc,1571,1571,467,7000,2014-04-10T18:30:00.000Z,2014-04-24T18:30:00.000Z,Store A
5fa41cc7efd6802e180462bd,1572,1572,318,7000,2013-02-11T18:30:00.000Z,2013-02-25T18:30:00.000Z,Store A
5fa41cc7efd6802e180462be,1573,1573,103,7000,2001-07-18T18:30:00.000Z,2001-08-01T18:30:00.000Z,Store B
5fa41cc7efd6802e180462bf,1574,1574,477,7000,2009-02-10T18:30:00.000Z,2009-02-24T18:30:00.000Z,Store D
5fa41cc7efd6802e180462c0,1575,1575,42,3500,2012-06-27T18:30:00.000Z,2012-07-04T18:30:00.000Z,Store D
5fa41cc7efd6802e180462c1,1576,1576,176,7000,2003-04-24T18:30:00.000Z,2003-05-08T18:30:00.000Z,Store A
5fa41cc7efd6802e180462c2,1577,1577,321,3500,2013-08-09T18:30:00.000Z,2013-08-16T18:30:00.000Z,Store B
5fa41cc7efd6802e180462c3,1578,1578,414,3500,2016-05-18T18:30:00.000Z,2016-05-25T18:30:00.000Z,Store B
5fa41cc7efd6802e180462c4,1579,1579,266,7000,2017-10-05T18:30:00.000Z,2017-10-19T18:30:00.000Z,Store B
5fa41cc7efd6802e180462c5,1580,1580,323,7000,2017-08-23T18:30:00.000Z,2017-09-06T18:30:00.000Z,Store D
5fa41cc7efd6802e180462c6,1581,1581,49,7000,2019-04-22T18:30:00.000Z,2019-05-06T18:30:00.000Z,Store B
5fa41cc7efd6802e180462c7,1582,1582,335,3500,2015-03-25T18:30:00.000Z,2015-04-01T18:30:00.000Z,Store C
5fa41cc7efd6802e180462c8,1583,1583,357,3500,2011-03-11T18:30:00.000Z,2011-03-18T18:30:00.000Z,Store C
5fa41cc7efd6802e180462c9,1584,1584,360,7000,2007-04-15T18:30:00.000Z,2007-04-29T18:30:00.000Z,Store D
5fa41cc7efd6802e180462ca,1585,1585,184,7000,2005-12-21T18:30:00.000Z,2006-01-04T18:30:00.000Z,Store A
5fa41cc7efd6802e180462cb,1586,1586,54,7000,2001-08-08T18:30:00.000Z,2001-08-22T18:30:00.000Z,Store B
5fa41cc7efd6802e180462cc,1587,1587,472,7000,2010-02-17T18:30:00.000Z,2010-03-03T18:30:00.000Z,Store A
5fa41cc7efd6802e180462cd,1588,1588,459,3500,2009-12-22T18:30:00.000Z,2009-12-29T18:30:00.000Z,Store C
5fa41cc7efd6802e180462ce,1589,1589,467,7000,2014-04-18T18:30:00.000Z,2014-05-02T18:30:00.000Z,Store B
5fa41cc7efd6802e180462cf,1590,1590,459,7000,2009-09-25T18:30:00.000Z,2009-10-09T18:30:00.000Z,Store D
5fa41cc7efd6802e180462d0,1591,1591,184,7000,2006-02-21T18:30:00.000Z,2006-03-07T18:30:00.000Z,Store A
5fa41cc7efd6802e180462d1,1592,1592,417,3500,2008-01-16T18:30:00.000Z,2008-01-23T18:30:00.000Z,Store A
5fa41cc7efd6802e180462d2,1593,1593,423,7000,2018-09-05T18:30:00.000Z,2018-09-19T18:30:00.000Z,Store D
5fa41cc7efd6802e180462d3,1594,1594,325,7000,2011-08-10T18:30:00.000Z,2011-08-24T18:30:00.000Z,Store B
5fa41cc7efd6802e180462d4,1595,1595,223,3500,2010-01-17T18:30:00.000Z,2010-01-24T18:30:00.000Z,Store D
5fa41cc7efd6802e180462d5,1596,1596,360,3500,2007-08-25T18:30:00.000Z,2007-09-01T18:30:00.000Z,Store C
5fa41cc7efd6802e180462d6,1597,1597,306,7000,2008-12-31T18:30:00.000Z,2009-01-14T18:30:00.000Z,Store D
5fa41cc7efd6802e180462d7,1598,1598,495,3500,2013-05-23T18:30:00.000Z,2013-05-30T18:30:00.000Z,Store B
5fa41cc7efd6802e180462d8,1599,1599,19,7000,2015-03-03T18:30:00.000Z,2015-03-17T18:30:00.000Z,Store A
5fa41cc7efd6802e180462d9,1600,1600,490,7000,2015-02-01T18:30:00.000Z,2015-02-15T18:30:00.000Z,Store D
5fa41cc7efd6802e180462da,1601,1601,334,3500,2019-10-28T18:30:00.000Z,2019-11-04T18:30:00.000Z,Store B
5fa41cc7efd6802e180462db,1602,1602,427,7000,2006-01-10T18:30:00.000Z,2006-01-24T18:30:00.000Z,Store B
5fa41cc7efd6802e180462dc,1603,1603,45,3500,2010-02-26T18:30:00.000Z,2010-03-05T18:30:00.000Z,Store B
5fa41cc7efd6802e180462dd,1604,1604,132,7000,2011-09-11T18:30:00.000Z,2011-09-25T18:30:00.000Z,Store B
5fa41cc7efd6802e180462de,1605,1605,146,3500,2019-12-17T18:30:00.000Z,2019-12-24T18:30:00.000Z,Store A
5fa41cc7efd6802e180462df,1606,1606,325,3500,2011-09-23T18:30:00.000Z,2011-09-30T18:30:00.000Z,Store A
5fa41cc7efd6802e180462e0,1607,1607,392,3500,2011-04-19T18:30:00.000Z,2011-04-26T18:30:00.000Z,Store A
5fa41cc7efd6802e180462e1,1608,1608,149,3500,2021-01-02T18:30:00.000Z,2021-01-09T18:30:00.000Z,Store C
5fa41cc7efd6802e180462e2,1609,1609,393,7000,2003-11-28T18:30:00.000Z,2003-12-12T18:30:00.000Z,Store A
5fa41cc7efd6802e180462e3,1610,1610,436,7000,2005-01-18T18:30:00.000Z,2005-02-01T18:30:00.000Z,Store B
5fa41cc7efd6802e180462e4,1611,1611,495,7000,2013-06-07T18:30:00.000Z,2013-06-21T18:30:00.000Z,Store B
5fa41cc7efd6802e180462e5,1612,1612,312,3500,2012-06-20T18:30:00.000Z,2012-06-27T18:30:00.000Z,Store B
5fa41cc7efd6802e180462e6,1613,1613,327,7000,2021-03-09T18:30:00.000Z,2021-03-23T18:30:00.000Z,Store B
5fa41cc7efd6802e180462e7,1614,1614,470,7000,2002-08-21T18:30:00.000Z,2002-09-04T18:30:00.000Z,Store A
5fa41cc7efd6802e180462e8,1615,1615,229,3500,2016-12-16T18:30:00.000Z,2016-12-23T18:30:00.000Z,Store B
5fa41cc7efd6802e180462e9,1616,1616,454,7000,2001-04-10T18:30:00.000Z,2001-04-24T18:30:00.000Z,Store B
5fa41cc7efd6802e180462ea,1617,1617,44,7000,2008-01-17T18:30:00.000Z,2008-01-31T18:30:00.000Z,Store A
5fa41cc7efd6802e180462eb,1618,1618,172,3500,2013-07-11T18:30:00.000Z,2013-07-18T18:30:00.000Z,Store C
5fa41cc7efd6802e180462ec,1619,1619,177,3500,2004-10-02T18:30:00.000Z,2004-10-09T18:30:00.000Z,Store A
5fa41cc7efd6802e180462ed,1620,1620,274,7000,2005-07-28T18:30:00.000Z,2005-08-11T18:30:00.000Z,Store D
5fa41cc7efd6802e180462ee,1621,1621,340,3500,2013-03-09T18:30:00.000Z,2013-03-16T18:30:00.000Z,Store A
5fa41cc7efd6802e180462ef,1622,1622,254,3500,2002-05-28T18:30:00.000Z,2002-06-04T18:30:00.000Z,Store A
5fa41cc7efd6802e180462f0,1623,1623,70,7000,2016-01-15T18:30:00.000Z,2016-01-29T18:30:00.000Z,Store B
5fa41cc7efd6802e180462f1,1624,1624,13,7000,2012-04-27T18:30:00.000Z,2012-05-11T18:30:00.000Z,Store C
5fa41cc7efd6802e180462f2,1625,1625,420,7000,2007-03-01T18:30:00.000Z,2007-03-15T18:30:00.000Z,Store C
5fa41cc7efd6802e180462f3,1626,1626,50,3500,2002-10-10T18:30:00.000Z,2002-10-17T18:30:00.000Z,Store B
5fa41cc7efd6802e180462f4,1627,1627,161,3500,2017-09-02T18:30:00.000Z,2017-09-09T18:30:00.000Z,Store A
5fa41cc7efd6802e180462f5,1628,1628,484,7000,2003-08-27T18:30:00.000Z,2003-09-10T18:30:00.000Z,Store C
5fa41cc7efd6802e180462f6,1629,1629,466,7000,2010-06-11T18:30:00.000Z,2010-06-25T18:30:00.000Z,Store D
5fa41cc7efd6802e180462f7,1630,1630,43,3500,2008-10-24T18:30:00.000Z,2008-10-31T18:30:00.000Z,Store D
5fa41cc7efd6802e180462f8,1631,1631,426,3500,2016-08-07T18:30:00.000Z,2016-08-14T18:30:00.000Z,Store B
5fa41cc7efd6802e180462f9,1632,1632,261,3500,2004-07-20T18:30:00.000Z,2004-07-27T18:30:00.000Z,Store C
5fa41cc7efd6802e180462fa,1633,1633,154,7000,2012-05-23T18:30:00.000Z,2012-06-06T18:30:00.000Z,Store B
5fa41cc7efd6802e180462fb,1634,1634,366,3500,2018-11-08T18:30:00.000Z,2018-11-15T18:30:00.000Z,Store D
5fa41cc7efd6802e180462fc,1635,1635,451,3500,2002-11-19T18:30:00.000Z,2002-11-26T18:30:00.000Z,Store D
5fa41cc7efd6802e180462fd,1636,1636,447,7000,2006-02-03T18:30:00.000Z,2006-02-17T18:30:00.000Z,Store D
5fa41cc7efd6802e180462fe,1637,1637,270,7000,2012-08-17T18:30:00.000Z,2012-08-31T18:30:00.000Z,Store A
5fa41cc7efd6802e180462ff,1638,1638,81,3500,2011-02-04T18:30:00.000Z,2011-02-11T18:30:00.000Z,Store B
5fa41cc7efd6802e18046300,1639,1639,142,3500,2006-10-25T18:30:00.000Z,2006-11-01T18:30:00.000Z,Store C
5fa41cc7efd6802e18046301,1640,1640,55,7000,2019-04-14T18:30:00.000Z,2019-04-28T18:30:00.000Z,Store D
5fa41cc7efd6802e18046302,1641,1641,371,7000,2020-01-03T18:30:00.000Z,2020-01-17T18:30:00.000Z,Store D
5fa41cc7efd6802e18046303,1642,1642,22,3500,2008-11-12T18:30:00.000Z,2008-11-19T18:30:00.000Z,Store A
5fa41cc7efd6802e18046304,1643,1643,59,7000,2008-07-24T18:30:00.000Z,2008-08-07T18:30:00.000Z,Store C
5fa41cc7efd6802e18046305,1644,1644,409,3500,2020-02-23T18:30:00.000Z,2020-03-01T18:30:00.000Z,Store A
5fa41cc7efd6802e18046306,1645,1645,54,7000,2001-08-09T18:30:00.000Z,2001-08-23T18:30:00.000Z,Store B
5fa41cc7efd6802e18046307,1646,1646,164,3500,2007-03-04T18:30:00.000Z,2007-03-11T18:30:00.000Z,Store A
5fa41cc7efd6802e18046308,1647,1647,468,3500,2014-02-11T18:30:00.000Z,2014-02-18T18:30:00.000Z,Store B
5fa41cc7efd6802e18046309,1648,1648,230,7000,2001-10-29T18:30:00.000Z,2001-11-12T18:30:00.000Z,Store B
5fa41cc7efd6802e1804630a,1649,1649,277,7000,2019-08-03T18:30:00.000Z,2019-08-17T18:30:00.000Z,Store A
5fa41cc7efd6802e1804630b,1650,1650,11,7000,2005-09-20T18:30:00.000Z,2005-10-04T18:30:00.000Z,Store D
5fa41cc7efd6802e1804630c,1651,1651,22,7000,2008-10-08T18:30:00.000Z,2008-10-22T18:30:00.000Z,Store B
5fa41cc7efd6802e1804630d,1652,1652,129,7000,2006-04-13T18:30:00.000Z,2006-04-27T18:30:00.000Z,Store B
5fa41cc7efd6802e1804630e,1653,1653,351,7000,2007-09-09T18:30:00.000Z,2007-09-23T18:30:00.000Z,Store C
5fa41cc7efd6802e1804630f,1654,1654,262,7000,2006-03-10T18:30:00.000Z,2006-03-24T18:30:00.000Z,Store D
5fa41cc7efd6802e18046310,1655,1655,31,3500,2007-04-26T18:30:00.000Z,2007-05-03T18:30:00.000Z,Store A
5fa41cc7efd6802e18046311,1656,1656,254,7000,2002-06-12T18:30:00.000Z,2002-06-26T18:30:00.000Z,Store D
5fa41cc7efd6802e18046312,1657,1657,377,3500,2015-09-27T18:30:00.000Z,2015-10-04T18:30:00.000Z,Store A
5fa41cc7efd6802e18046313,1658,1658,259,3500,2008-12-15T18:30:00.000Z,2008-12-22T18:30:00.000Z,Store B
5fa41cc7efd6802e18046314,1659,1659,279,3500,2007-01-07T18:30:00.000Z,2007-01-14T18:30:00.000Z,Store C
5fa41cc7efd6802e18046315,1660,1660,128,7000,2010-02-26T18:30:00.000Z,2010-03-12T18:30:00.000Z,Store C
5fa41cc7efd6802e18046316,1661,1661,63,3500,2015-09-18T18:30:00.000Z,2015-09-25T18:30:00.000Z,Store A
5fa41cc7efd6802e18046317,1662,1662,307,3500,2002-05-29T18:30:00.000Z,2002-06-05T18:30:00.000Z,Store C
5fa41cc7efd6802e18046318,1663,1663,126,7000,2013-11-02T18:30:00.000Z,2013-11-16T18:30:00.000Z,Store B
5fa41cc7efd6802e18046319,1664,1664,475,3500,2005-01-06T18:30:00.000Z,2005-01-13T18:30:00.000Z,Store B
5fa41cc7efd6802e1804631a,1665,1665,150,3500,2006-01-06T18:30:00.000Z,2006-01-13T18:30:00.000Z,Store A
5fa41cc7efd6802e1804631b,1666,1666,197,7000,2001-04-17T18:30:00.000Z,2001-05-01T18:30:00.000Z,Store C
5fa41cc7efd6802e1804631c,1667,1667,400,7000,2005-04-05T18:30:00.000Z,2005-04-19T18:30:00.000Z,Store A
5fa41cc7efd6802e1804631d,1668,1668,122,7000,2014-05-13T18:30:00.000Z,2014-05-27T18:30:00.000Z,Store C
5fa41cc7efd6802e1804631e,1669,1669,262,3500,2006-03-10T18:30:00.000Z,2006-03-17T18:30:00.000Z,Store D
5fa41cc7efd6802e1804631f,1670,1670,452,3500,2020-12-28T18:30:00.000Z,2021-01-04T18:30:00.000Z,Store A
5fa41cc7efd6802e18046320,1671,1671,321,7000,2013-09-09T18:30:00.000Z,2013-09-23T18:30:00.000Z,Store C
5fa41cc7efd6802e18046321,1672,1672,306,3500,2008-10-21T18:30:00.000Z,2008-10-28T18:30:00.000Z,Store C
5fa41cc7efd6802e18046322,1673,1673,67,3500,2009-07-22T18:30:00.000Z,2009-07-29T18:30:00.000Z,Store A
5fa41cc7efd6802e18046323,1674,1674,496,3500,2016-03-11T18:30:00.000Z,2016-03-18T18:30:00.000Z,Store C
5fa41cc7efd6802e18046324,1675,1675,191,3500,2010-08-09T18:30:00.000Z,2010-08-16T18:30:00.000Z,Store B
5fa41cc7efd6802e18046325,1676,1676,5,3500,2018-01-04T18:30:00.000Z,2018-01-11T18:30:00.000Z,Store A
